project_id,latitude,longitude,neighbourhood_cleansed,price,room_type,accommodates,bedrooms,beds,host_is_superhost,number_of_reviews,reviews_per_month,review_scores_rating,minimum_nights,availability_365,amenities_count,bathrooms,NEAR_DIST,House_Buffer_metro_500Join,House_Buffer_metro_100Join,House_Buffer_bus_500Join,House_Buffer_bus_100Join,count_shop_500m,count_rest_500m,count_commercial_500m,dist_to_beach,dist_to_park,dist_to_water,dist_to_tour
3239,22.28481,114.14096,Central & Western,200,Private room,1,1,1,0,0,0,0,29,363,8,1,186.6696102340888,1,0,60,1,33,94,127,2396.5881284523025,273.6886704850478,345.3189377520313,998.0391438167884
3241,22.3298411498654,114.16708083589216,Sham Shui Po,130,Private room,2,1,1,0,0,0,0,30,179,10,1,609.5846339057504,0,0,97,1,36,125,161,2208.0940494338306,96.800793082948,788.5781825668814,157.3021710152539
3242,22.28213,114.15265,Central & Western,130,Private room,1,1,1,0,0,0,0,31,363,5,1,1094.3369679258064,0,0,98,0,51,387,438,3396.1591621324133,140.26581576256362,213.19234009774223,314.3980349099197
3243,22.28024442044024,114.18430149669518,Wan Chai,180,Private room,1,1,1,0,0,0,0,29,363,4,1,816.5026016024582,0,0,134,22,53,250,303,3952.825566266071,348.029276439186,415.5005963330301,220.1178488906391
3244,22.28019,114.18289,Wan Chai,180,Entire home/apt,1,1,1,0,0,0,0,29,364,5,1,758.6166499217527,0,0,138,13,54,267,321,3960.8008080611457,298.74201880884993,288.6287442532786,359.91995420810207
3246,22.278742022081488,114.18710546980168,Wan Chai,180,Private room,2,1,1,0,0,0,0,31,363,9,1,631.7832939659337,0,0,109,5,38,168,206,3774.541861775629,239.59964043408127,746.9997003645658,125.53912341538336
3248,22.28581,114.14971,Central & Western,130,Private room,1,1,1,0,0,0,0,31,363,6,1,729.5303621808134,0,0,103,2,39,190,229,3303.239108223652,157.494342716609,210.20278276400947,279.3730874402977
3250,22.280068826242765,114.1561254526164,Central & Western,130,Private room,1,1,1,0,0,0,0,31,179,7,1,1511.2259071355932,0,0,124,2,32,301,333,3660.008802376548,246.91786111323188,237.46386557396548,82.28499992166448
3252,22.2856,114.1337,Central & Western,180,Private room,1,0,1,0,0,0,0,60,363,3,1,258.87069665966794,1,0,47,1,29,59,88,1694.0832307448975,298.85641359507497,576.3951940459797,317.60329030310584
3253,22.27709,114.18432,Wan Chai,130,Private room,1,1,1,0,0,0,0,30,363,5,1,971.0608899532928,0,0,124,4,49,219,268,3604.5210891798015,80.97150398335835,634.8958625294289,347.7236462206833
3254,22.27856,114.1785,Wan Chai,250,Private room,1,1,1,0,0,0,0,31,179,8,1,445.198279619984,1,0,162,12,52,244,296,3861.9364077104474,160.69448491536534,291.8868679477056,648.4294030690592
3255,22.281967221632872,114.15696303383828,Central & Western,150,Private room,1,0,1,0,0,0,0,31,179,5,1,1524.9524512152152,0,0,152,4,36,308,344,3806.391034403968,211.92781357763897,269.9860831972396,206.6893684529302
3257,22.29144726433232,114.1960819913518,Eastern,130,Private room,1,1,1,0,0,0,0,31,364,8,1,485.0405425674788,1,0,65,0,29,71,100,3923.098844809891,254.3592680102319,260.41694605081693,165.3572847386266
3258,22.31501,114.16929,Yau Tsim Mong,149,Private room,1,1,1,0,0,0,0,31,179,8,1,1050.8010248527864,0,0,97,4,58,185,243,2395.349915869869,37.61508390196637,870.30509747445,329.09804924312266
3259,22.28627852881803,114.14664714483771,Central & Western,130,Private room,1,1,1,0,0,0,0,31,363,8,1,423.1508088356994,1,0,74,2,33,98,131,3003.280581625716,109.07490413304444,109.69295773483364,594.727744571617
3261,22.321988959247857,114.16117065335656,Yau Tsim Mong,130,Private room,1,1,1,0,0,0,0,31,363,7,1,783.7845262268265,0,0,61,3,19,31,50,1454.7442709933705,147.45581088733982,206.82814003274,508.431102705655
3264,22.2764,114.18376,Wan Chai,236,Private room,1,1,1,0,1,0.11,4,28,282,41,0,1012.4420069707083,0,0,114,0,38,198,236,3533.8586832834367,24.7687510793995,666.5066065549923,443.47420104521336
3265,22.284660650544,114.1480466424496,Central & Western,386,Private room,1,1,1,0,4,0.16,5,30,126,36,1,563.4891918631544,0,0,84,0,33,131,164,3091.0752917689515,34.68698604751973,163.7140527659863,474.3452409472183
3267,22.28313775477485,114.15175512109283,Central & Western,130,Private room,2,1,1,0,0,0,0,29,363,6,1,972.9476761706084,0,0,96,0,59,395,454,3354.9116084402945,69.80227434835841,256.1656450137274,326.27959264052095
3268,22.3187,114.18162,Kowloon City,3675,Entire home/apt,7,4,6,1,19,0.6,4.89,4,119,67,3.5,649.8448396110633,0,0,31,1,1,4,5,3572.193080957952,225.15428664128277,1437.7447549728824,1053.195160725406
3269,22.33182435238656,114.1625880337383,Sham Shui Po,130,Private room,1,0,1,0,0,0,0,29,364,4,1,777.7134260016724,0,0,121,0,50,205,255,1882.923197079553,202.1184551932646,433.10529731754855,186.5581163404821
3270,22.27941,114.18318,Wan Chai,130,Private room,1,1,1,0,0,0,0,31,179,6,1,809.5899843543203,0,0,143,7,54,271,325,3871.628407002797,323.10689106100057,365.4352883516162,325.1259716501574
3277,22.27903774298805,114.17896740609044,Wan Chai,180,Private room,1,1,1,0,0,0,0,29,364,6,1,442.1002693284463,1,0,153,11,56,258,314,3902.5215875350223,172.65697953626093,284.05236108269827,582.7169506604542
3278,22.28068394547204,114.15472000703784,Central & Western,180,Private room,2,1,1,0,0,0,0,30,363,9,1,1351.2791903613493,0,0,102,3,41,324,365,3541.9439914280315,145.74986582043147,350.6083818099656,68.75409500871947
3280,22.3022371,114.1867006,Kowloon City,250,Private room,1,1,1,0,0,0,0,29,364,5,2,464.65282472428527,1,0,29,0,21,86,107,4600.2705660355405,244.21807445475065,244.97498592411475,1496.5565386137814
3282,22.2869561,113.9400053,Islands,495,Entire home/apt,4,2,2,0,0,0,0,365,364,9,1,290.04999354068053,1,0,58,4,5,20,25,3591.487850324733,155.24435158179148,976.4059593916415,5134.05726050418
3283,22.30963,114.17048,Yau Tsim Mong,150,Private room,1,1,1,0,0,0,0,31,179,7,1,718.7063538431535,0,0,107,8,53,151,204,2740.020666992277,96.01375327994351,932.9949977525469,291.1231445623997
3284,22.3642544,114.252739,Sai Kung,1125,Entire home/apt,3,2,2,1,11,0.35,4.91,3,247,44,2,5524.040658444118,0,0,4,0,0,0,0,1022.1001193165284,2561.605501939021,823.5661087244579,753.5969182944976
3286,22.322928364264243,114.16001436467369,Yau Tsim Mong,180,Private room,2,1,1,0,0,0,0,31,363,7,1,870.3813555767622,0,0,47,3,16,32,48,1345.161923781375,91.67227082304504,89.86454336997441,562.4728825245945
3287,22.29112,114.19978,Eastern,248,Private room,2,0,1,0,0,0,0,29,363,11,1,102.96662460845567,1,0,104,9,27,65,92,3557.992505803697,247.61580781900187,513.6062090760217,217.5978868222495
3288,22.288371191220893,114.14609779719258,Central & Western,317,Entire home/apt,2,0,1,0,0,0,0,29,365,5,1,482.21943206970315,1,0,61,8,21,60,81,3005.0239598150706,163.52852990712432,219.61379802422303,700.7948631081634
3289,22.29837,114.17294,Yau Tsim Mong,206,Entire home/apt,2,2,2,0,0,0,0,31,364,5,1,380.8199052991212,1,0,103,3,56,299,355,3686.5146224903074,351.9258559398785,239.1734080338654,461.2323795725678
3290,22.287060435182905,114.1444054166518,Central & Western,217,Entire home/apt,1,0,1,0,0,0,0,29,364,5,1,255.77027233533715,1,0,64,1,29,75,104,2798.144319736615,37.14512366161205,355.17727709354006,833.0574326464351
3291,22.2944369,114.022389,Islands,1942,Entire home/apt,4,2,3,1,21,1,4.9,8,304,53,2,8368.38980742563,0,0,20,6,0,0,0,358.2394190913297,635.3532422848104,596.9548613229198,1462.9494715944156
3292,22.304510227382536,114.1721978288058,Yau Tsim Mong,357,Entire home/apt,2,1,1,0,0,0,0,28,286,10,1,577.4596168468046,0,0,88,15,60,186,246,3191.858049907901,428.6557030786544,432.67215190705735,277.0998769804136
3293,22.31277,114.16935,Yau Tsim Mong,280,Entire home/apt,1,1,1,0,0,0,0,30,364,5,1,986.5758239250608,0,0,91,4,41,129,170,2485.301688329051,134.4752676774405,1117.777603448207,132.89458282646615
3294,22.2916,114.20187,Eastern,248,Private room,2,1,1,0,0,0,0,29,363,6,1,138.18350432928716,1,0,95,21,21,47,68,3336.185758323999,130.06194343868762,428.3193637707234,434.1018336420876
3295,22.28695,114.14649,Central & Western,280,Entire home/apt,1,0,1,0,0,0,0,29,364,4,1,430.55229595192935,1,0,72,5,31,87,118,3003.692879711923,95.6829464987642,155.6309764818342,618.8566929606906
3296,22.29317,114.20347,Eastern,217,Entire home/apt,2,1,1,0,0,0,0,29,364,6,1,375.56481108234607,1,0,84,2,15,44,59,3139.4663306677994,49.34935013548185,567.2931418219274,633.7560071830629
3297,22.32199,114.16084,Yau Tsim Mong,149,Private room,2,1,1,0,0,0,0,29,364,7,1,815.764368090263,0,0,54,1,19,31,50,1420.7229257350257,120.57211513066406,194.9165157866798,535.9362143493432
3298,22.29306,114.20329,Eastern,180,Private room,2,0,1,0,0,0,0,29,363,6,1,353.6336558661312,1,0,84,6,17,44,61,3159.9322417169155,45.06721246263815,555.5714403900366,612.2258281308538
3301,22.277242603800893,114.17779681171795,Wan Chai,220,Private room,2,1,1,0,0,0,0,29,363,2,1,530.4684299859449,0,0,135,6,52,232,284,3738.575495446469,135.42315390675486,242.6988334365685,810.5783880073169
3302,22.278035294839228,114.18402173878157,Wan Chai,149,Private room,2,1,1,0,0,0,0,29,363,1,1,939.5429886322705,0,0,136,7,55,265,320,3711.4893431361993,169.60670791323648,534.742707787859,294.9831237651585
3303,22.28531,114.1514,Central & Western,130,Private room,2,1,1,0,0,0,0,29,364,4,1,902.6144722507881,0,0,119,2,50,304,354,3428.1524533316187,160.4108322781608,188.1249930650982,130.58204187267825
3304,22.279685127113627,114.18252933863944,Wan Chai,260,Private room,2,1,1,0,0,0,0,29,363,6,1,736.522944622216,0,0,144,17,58,280,338,3909.750039608786,300.45167160131604,296.15272641724914,391.474262950752
3306,22.278060260044864,114.18216725644756,Wan Chai,130,Private room,1,1,5,0,0,0,0,29,364,4,1,774.8942786475213,0,0,146,3,57,274,331,3736.392107077917,204.38365421613176,428.554785912195,461.9538011939909
3307,22.280853084767305,114.18584521207444,Wan Chai,195,Private room,2,1,1,0,1,0.2,3,29,179,8,1,645.3338821141053,0,0,128,1,45,209,254,4011.001813168177,247.48979683229567,552.0473250305596,145.90997024176966
3308,22.27853,114.1818,Wan Chai,200,Private room,2,1,1,0,0,0,0,29,363,9,2,716.333464322146,0,0,147,6,58,278,336,3793.349103512704,237.65269555522588,366.2217520041008,481.7586505180718
3309,22.27691239488724,114.17961221838874,Wan Chai,130,Private room,2,1,1,0,0,0,0,29,355,4,1,659.0874354749159,0,0,120,5,48,242,290,3658.347572796435,80.77835207415183,385.6954455675095,753.9350746021597
3310,22.277731533952135,114.17998011575835,Wan Chai,130,Private room,2,1,1,0,0,0,0,29,363,6,1,616.6713270595391,0,0,137,6,55,274,329,3739.144046341554,30.404645813165804,435.39575841158273,686.5343762929724
3311,22.310319863335,114.1713940154812,Yau Tsim Mong,180,Private room,2,1,1,0,0,0,0,29,363,10,1,835.3344785300859,0,0,88,8,37,111,148,2788.9450082664857,59.77585963070412,1018.8632049092188,374.7405227173305
3312,22.312495400113267,114.17148879360688,Yau Tsim Mong,180,Private room,2,1,1,0,0,0,0,29,363,4,1,1044.1135899810747,0,0,87,4,40,128,168,2701.100793891143,226.0956263628185,1187.562565799539,332.6093869205334
3315,22.30114306222682,114.1758926364874,Yau Tsim Mong,200,Private room,2,0,1,0,0,0,0,29,269,5,1,623.8822842153571,0,0,64,6,47,251,298,3719.5932057663736,524.9265538122542,233.3182334551931,798.2564853188657
3316,22.32744,114.16908,Sham Shui Po,200,Private room,2,1,1,0,0,0,0,29,363,9,1,340.1622027453954,1,0,91,0,29,93,122,2333.483593629764,169.97802438638135,516.0525303809293,282.2579552516355
3317,22.29111,114.19476,Eastern,183,Private room,2,1,1,0,0,0,0,29,179,7,1,420.0478287923413,1,0,52,2,26,65,91,4064.001598467045,237.98026590435532,120.4898775665745,300.68814978019503
3319,22.48118,114.12015,North,296,Entire home/apt,1,1,1,0,11,0.35,4.82,7,109,48,1,2356.774331947969,0,0,0,0,0,0,0,4829.311864527489,978.8530401217398,103.18216739335269,2109.69504859142
3320,22.27693,114.17921,Wan Chai,247,Private room,1,1,2,0,1,0.03,5,1,211,22,1,632.9083879602755,0,0,120,2,48,231,279,3669.429087309084,93.33501690529756,347.72490095401133,791.4207590104518
3321,22.28321,114.15434,Central & Western,130,Private room,1,1,1,0,0,0,0,29,364,3,1,1230.411739261955,0,0,153,1,49,393,442,3602.612611475722,125.43106350201116,264.8599180866218,283.1921727935129
3323,22.28715473432925,114.21688066579564,Eastern,1800,Entire home/apt,7,3,4,1,0,0,0,30,167,53,2,284.71889177895093,1,0,36,0,16,52,68,2106.464267422184,157.31389809346848,264.28459863614,2030.7851888880389
3324,22.311990063074408,114.16958265261388,Yau Tsim Mong,160,Entire home/apt,2,0,1,0,0,0,0,29,365,4,1,911.9777074695376,0,0,81,2,38,117,155,2541.503432910927,47.03420418999825,1193.180312451177,133.50630536809544
3325,22.28465,114.13804,Central & Western,178,Private room,1,1,1,0,1,0.04,4,28,141,4,4,271.5345552616603,2,0,50,2,37,101,138,2098.160052215604,105.80405060302157,209.48007111621783,731.381384693555
3326,22.278459074845244,114.17774296148671,Wan Chai,210,Private room,2,0,1,0,0,0,0,29,364,12,1,408.3805368220712,1,0,171,11,52,247,299,3870.1579758822913,138.75148091664548,266.64210638363,689.4733256311682
3327,22.30101761232501,114.17570419676032,Yau Tsim Mong,140,Private room,2,1,1,0,1,0.09,5,31,363,2,1,607.7351062636392,0,0,65,6,47,252,299,3712.5233004148513,511.1732953589725,223.6491190701631,791.5938772315199
3328,22.32262355201857,114.1601377599309,Yau Tsim Mong,149,Private room,1,1,1,0,0,0,0,29,363,1,1,865.1977688724014,0,0,52,6,17,31,48,1353.8797942489566,118.57364817553392,119.19039796917896,563.9213090439576
3329,22.24008,114.18773,Southern,263,Private room,1,1,1,0,0,0,0,29,364,6,1,2255.3948233750875,0,0,9,1,0,0,0,461.4020700969483,670.947237673981,1102.5769902500945,1390.463900718826
3330,22.2985929,114.1723759,Yau Tsim Mong,373,Private room,2,1,2,0,40,1.29,4.68,1,85,26,1,435.78550539873055,1,0,96,12,57,297,354,3627.502121226972,292.4468289559343,178.56651543247108,444.8602944816842
3331,22.29568,114.17173,Yau Tsim Mong,692,Private room,2,1,1,0,0,0,0,1,362,9,1,344.64490774380965,1,0,88,13,49,232,281,3814.051129385937,120.90230560711566,88.16040039742992,160.3173341151997
3332,22.29737,114.17179,Yau Tsim Mong,718,Private room,4,1,2,0,3,0.1,3.33,1,348,8,1,393.08034007619784,1,0,99,5,56,279,335,3680.880582500352,208.66885294220344,189.14460224299296,300.02656519841463
3333,22.29554,114.17154,Yau Tsim Mong,687,Private room,3,1,2,0,0,0,0,1,145,4,1,363.97937415416646,1,0,86,13,49,218,267,3812.64995681972,105.85106620148508,77.35411867024015,150.42157275798073
3334,22.28615,114.13369,Central & Western,1300,Entire home/apt,6,2,4,1,0,0,0,30,174,61,1,304.9846338879315,1,0,46,1,28,58,86,1713.60694605485,359.76809897981985,612.249958098861,270.41265050693573
3335,22.2975,114.1713,Yau Tsim Mong,436,Private room,2,1,1,0,0,0,0,1,355,6,1,444.0609550566451,1,0,101,4,57,271,328,3635.6440950299834,196.0670914189351,149.59932191542973,283.4802794336526
3336,22.295731400572045,114.17301970799788,Yau Tsim Mong,535,Private room,1,1,1,0,4,0.13,4.5,1,362,10,1,212.33262717865807,1,0,96,11,49,244,293,3899.7051071378023,252.5058406640223,156.08177074185198,192.76627729967592
3337,22.29523799617081,114.17322216502222,Yau Tsim Mong,475,Private room,1,1,1,0,1,0.03,5,1,363,10,1,193.95674269419263,1,0,91,5,44,228,272,3953.843788440304,281.5977662619261,150.9311873812039,164.43086686943408
3338,22.297096882951337,114.17303127030524,Yau Tsim Mong,626,Private room,2,1,1,0,0,0,0,1,364,10,1,270.4655585745168,1,0,95,0,57,285,342,3791.897918742652,287.74615127324347,275.31433391008875,331.0627133734079
3339,22.313737227839567,114.17118706102256,Yau Tsim Mong,180,Entire home/apt,2,1,1,0,0,0,0,29,364,4,1,1153.3806455688807,0,0,89,16,48,155,203,2624.7320580678456,226.5207819156994,1046.7789209211032,350.02355453800703
3340,22.27753,114.17422,Wan Chai,200,Private room,3,1,3,0,0,0,0,29,364,6,1,476.83836508139245,1,0,168,23,62,336,398,3881.297242779646,141.79998120155497,277.3065338411444,743.3437321194941
3341,22.281896829786405,114.15480109365808,Central & Western,377,Private room,1,1,1,0,0,0,0,29,363,6,1,1312.8372115558727,0,0,137,3,44,374,418,3593.900013781282,14.896236035689087,402.47081840326575,130.95521830583183
3343,22.27914394764048,114.18124384594724,Wan Chai,130,Private room,1,1,1,0,0,0,0,29,179,6,1,634.3726428453476,0,0,147,16,56,283,339,3869.395083260472,230.34685130947443,284.0213780188042,526.4579470099883
3346,22.278735579035608,114.18412869418648,Wan Chai,130,Private room,1,1,1,0,0,0,0,30,364,2,1,893.3567689674783,0,0,137,5,55,267,322,3787.760413685821,230.06494483520527,488.1385475664846,246.57143777678843
3349,22.28172066037141,114.21193490233036,Eastern,760,Entire home/apt,2,0,1,0,17,0.54,4.82,3,340,23,1,555.6060719886258,0,0,30,0,10,16,26,2878.479553470913,284.27164571279235,445.1682715850077,1809.740897853651
3350,22.28024086244772,114.15669612995768,Central & Western,130,Private room,1,1,1,0,0,0,0,29,364,8,1,1558.3400823347413,0,0,125,3,30,270,300,3721.808788017346,267.3272256152447,256.1163381639127,62.5120438922543
3352,22.29809789884209,114.17502718203748,Yau Tsim Mong,170,Private room,2,1,1,0,0,0,0,29,364,9,2,280.9600761839743,1,0,85,4,55,325,380,3864.9237000819194,205.25644173598985,164.83477901893357,477.9226395062323
3353,22.319405749169995,114.18077880713724,Kowloon City,160,Private room,2,1,1,0,0,0,0,29,363,8,1,757.2578846195214,0,0,44,1,4,4,8,3480.0776497082707,173.88906423384395,1331.5530084863883,979.6362376406754
3354,22.31999295399437,114.16024168916417,Yau Tsim Mong,130,Entire home/apt,2,1,1,0,0,0,0,29,365,6,1,966.2668712726629,0,0,67,1,18,39,57,1365.865821983292,142.4507823433458,408.9367461907183,727.7872282518157
3355,22.318217052196044,114.18061815706082,Kowloon City,180,Private room,1,1,1,0,0,0,0,29,364,7,1,737.2977756963674,0,0,42,3,5,3,8,3474.299625573868,122.35857720184724,1359.429811446049,945.59538367802
3357,22.317555730934767,114.18059966852702,Kowloon City,130,Private room,1,1,1,0,0,0,0,31,179,7,1,729.101544313011,0,0,43,4,5,3,8,3480.5249306539345,152.93662285715976,1386.848091202288,941.6100510968568
3359,22.32637,114.16736,Yau Tsim Mong,180,Private room,2,1,1,0,0,0,0,29,363,11,1,233.22718467516185,1,0,88,9,31,109,140,2137.006324038437,91.94785291851989,406.6506286784835,292.8053748265019
3360,22.29726355118772,114.1710599591358,Yau Tsim Mong,174,Private room,1,1,1,0,0,0,0,29,179,6,1,454.39333908387806,1,0,93,0,57,263,320,3637.86819538157,162.93127650259456,165.37175081502548,248.69406757315852
3361,22.29865,114.17122,Yau Tsim Mong,174,Private room,1,1,1,0,0,0,0,29,179,5,1,523.9918058347055,0,0,77,7,59,282,341,3538.352465287732,209.40794553437377,59.34530386616611,396.6270299343061
3362,22.31808081360982,114.17859309633364,Kowloon City,180,Private room,2,1,1,0,0,0,0,29,364,7,1,940.9997331557967,0,0,61,0,8,9,17,3268.4241450855016,84.17940398220632,1175.332774858411,736.4114146741108
3363,22.25821623598432,114.19217161313232,Wan Chai,149,Private room,2,1,1,0,0,0,0,31,363,1,1,2664.485075151501,0,0,5,3,2,1,3,1583.903766804145,249.1120383794033,377.5367041084841,1166.0368671471797
3364,22.29133,114.20314,Eastern,220,Private room,2,1,1,0,0,0,0,29,363,5,1,250.33306122805112,1,0,93,15,19,46,65,3215.8170690244915,105.6136386496571,365.5538383436429,563.3714288259401
3365,22.31422,114.16965,Yau Tsim Mong,180,Private room,1,1,1,0,0,0,0,31,363,7,1,1141.8180094229383,0,0,96,12,58,164,222,2457.584239544562,66.18095611684247,961.6403945286112,274.7765751809216
3367,22.31121,114.18771,Kowloon City,250,Private room,1,1,1,0,0,0,0,29,364,8,1,638.3942021927686,0,0,76,10,16,32,48,4335.883072116775,197.83140634092047,495.48973147357367,601.7501766545254
3368,22.30172,114.17578,Yau Tsim Mong,160,Private room,1,1,1,0,1,0.04,1,29,269,4,1,679.1803776536967,0,0,61,4,44,239,283,3672.1256022021776,576.3808202050067,297.0132109400561,751.5126789150912
3370,22.31188,114.16995,Yau Tsim Mong,180,Private room,1,1,1,0,0,0,0,29,364,4,1,914.1158298155344,0,0,81,4,38,117,155,2581.033246125549,55.07187107418326,1180.4467254071744,172.4420216654512
3371,22.25976,114.19004,Wan Chai,149,Private room,1,1,1,0,0,0,0,29,363,5,1,2500.904911994455,0,0,10,0,2,0,2,1696.519737481305,527.4774210282067,653.955675698411,1118.1802315118605
